date,time_5min,小客車_車速,小貨車_車速,大客車_車速,大貨車_車速,聯結車_車速
2025-07-03,02:35:00,106.0,93.0,100.0,104.0,92.0
2025-07-03,02:40:00,107.0,98.0,0.0,97.0,88.0
2025-07-03,02:45:00,107.0,103.0,0.0,99.0,95.0
2025-07-03,02:50:00,100.0,87.0,0.0,94.0,87.0
2025-07-03,02:55:00,104.0,108.0,102.0,94.0,89.0
2025-07-03,03:00:00,105.0,90.0,0.0,94.0,87.0
2025-07-03,03:05:00,104.0,98.0,93.0,93.0,89.0
2025-07-03,03:10:00,102.0,95.0,99.0,91.0,90.0
2025-07-03,03:15:00,103.0,97.0,0.0,95.0,92.0
2025-07-03,03:20:00,104.0,102.0,102.0,93.0,93.0
2025-07-03,03:25:00,108.0,0.0,0.0,88.0,92.0
2025-07-03,03:30:00,110.0,98.0,96.0,89.0,86.0
2025-07-03,03:35:00,105.0,104.0,0.0,97.0,88.0
2025-07-03,03:40:00,102.0,100.0,97.0,100.0,91.0
2025-07-03,03:45:00,104.0,108.0,100.0,89.0,90.0
2025-07-03,03:50:00,104.0,106.0,0.0,93.0,88.0
2025-07-03,03:55:00,106.0,95.0,103.0,92.0,91.0
2025-07-03,04:00:00,101.0,101.0,0.0,86.0,93.0
2025-07-03,04:05:00,104.0,102.0,0.0,96.0,91.0
2025-07-03,04:10:00,108.0,98.0,0.0,94.0,88.0
2025-07-03,04:15:00,102.0,100.0,102.0,94.0,92.0
2025-07-03,04:20:00,110.0,99.0,0.0,91.0,90.0
2025-07-03,04:25:00,104.0,97.0,0.0,94.0,91.0
2025-07-03,04:30:00,102.0,97.0,98.0,93.0,90.0
2025-07-03,04:35:00,107.0,102.0,93.0,95.0,92.0
2025-07-03,04:40:00,105.0,104.0,100.0,91.0,89.0
2025-07-03,04:45:00,107.0,91.0,102.0,91.0,88.0
2025-07-03,04:50:00,103.0,100.0,96.0,88.0,90.0
2025-07-03,04:55:00,104.0,95.0,97.0,89.0,91.0
2025-07-03,05:00:00,110.0,102.0,104.0,97.0,94.0
2025-07-03,05:05:00,104.0,104.0,102.0,95.0,90.0
2025-07-03,05:10:00,106.0,101.0,92.0,91.0,89.0
2025-07-03,05:15:00,107.0,103.0,100.0,92.0,91.0
2025-07-03,05:20:00,106.0,107.0,102.0,91.0,93.0
2025-07-03,05:25:00,108.0,104.0,85.0,97.0,94.0
2025-07-03,05:30:00,106.0,103.0,98.0,95.0,91.0
2025-07-03,05:35:00,107.0,104.0,100.0,97.0,92.0
2025-07-03,05:40:00,103.0,104.0,92.0,93.0,94.0
2025-07-03,05:45:00,103.0,102.0,91.0,98.0,91.0
2025-07-03,05:50:00,106.0,107.0,97.0,97.0,94.0
2025-07-03,05:55:00,106.0,102.0,0.0,95.0,91.0
2025-07-03,06:00:00,106.0,106.0,101.0,94.0,92.0
2025-07-03,06:05:00,104.0,103.0,100.0,96.0,93.0
2025-07-03,06:10:00,106.0,104.0,97.0,92.0,91.0
2025-07-03,06:15:00,106.0,100.0,94.0,94.0,91.0
2025-07-03,06:20:00,102.0,98.0,0.0,93.0,88.0
2025-07-03,06:25:00,102.0,100.0,98.0,90.0,88.0
2025-07-03,06:30:00,99.0,98.0,98.0,84.0,92.0
2025-07-03,06:35:00,97.0,95.0,87.0,84.0,84.0
2025-07-03,06:40:00,91.0,89.0,82.0,82.0,82.0
2025-07-03,06:45:00,82.0,83.0,76.0,74.0,78.0
2025-07-03,06:50:00,87.0,84.0,81.0,75.0,77.0
2025-07-03,06:55:00,94.0,94.0,88.0,84.0,84.0
2025-07-03,07:00:00,93.0,93.0,87.0,80.0,84.0
2025-07-03,07:05:00,91.0,90.0,85.0,84.0,83.0
2025-07-03,07:10:00,90.0,91.0,80.0,81.0,81.0
2025-07-03,07:15:00,90.0,88.0,82.0,82.0,82.0
2025-07-03,07:20:00,90.0,89.0,85.0,85.0,82.0
2025-07-03,07:25:00,91.0,89.0,82.0,81.0,79.0
2025-07-03,07:30:00,82.0,80.0,78.0,73.0,71.0
2025-07-03,07:35:00,90.0,88.0,78.0,81.0,88.0
2025-07-03,07:40:00,94.0,94.0,84.0,84.0,84.0
2025-07-03,07:45:00,95.0,97.0,84.0,84.0,84.0
2025-07-03,07:50:00,90.0,84.0,75.0,75.0,77.0
2025-07-03,07:55:00,90.0,87.0,79.0,79.0,79.0
2025-07-03,08:00:00,90.0,88.0,78.0,78.0,77.0
2025-07-03,08:05:00,82.0,80.0,74.0,71.0,72.0
2025-07-03,08:10:00,84.0,83.0,83.0,80.0,75.0
2025-07-03,08:15:00,93.0,90.0,88.0,85.0,81.0
2025-07-03,08:20:00,92.0,90.0,87.0,87.0,81.0
2025-07-03,08:25:00,90.0,89.0,84.0,81.0,79.0
2025-07-03,08:30:00,90.0,88.0,81.0,80.0,80.0
2025-07-03,08:35:00,89.0,88.0,78.0,83.0,81.0
2025-07-03,08:40:00,84.0,83.0,79.0,79.0,76.0
2025-07-03,08:45:00,90.0,87.0,82.0,82.0,82.0
2025-07-03,08:50:00,90.0,88.0,84.0,82.0,82.0
2025-07-03,08:55:00,93.0,89.0,85.0,83.0,80.0
2025-07-03,09:00:00,91.0,89.0,84.0,83.0,82.0
2025-07-03,09:05:00,90.0,87.0,79.0,82.0,80.0
2025-07-03,09:10:00,90.0,88.0,81.0,78.0,79.0
2025-07-03,09:15:00,87.0,86.0,83.0,84.0,82.0
2025-07-03,09:20:00,87.0,86.0,83.0,83.0,80.0
2025-07-03,09:25:00,90.0,90.0,85.0,82.0,83.0
2025-07-03,09:30:00,85.0,85.0,81.0,78.0,78.0
2025-07-03,09:35:00,87.0,84.0,79.0,78.0,77.0
2025-07-03,09:40:00,82.0,82.0,82.0,75.0,76.0
2025-07-03,09:45:00,86.0,85.0,81.0,78.0,77.0
2025-07-03,09:50:00,84.0,83.0,75.0,81.0,78.0
2025-07-03,09:55:00,84.0,82.0,81.0,79.0,80.0
2025-07-03,10:00:00,86.0,84.0,88.0,78.0,78.0
2025-07-03,10:05:00,85.0,86.0,83.0,80.0,75.0
2025-07-03,10:10:00,87.0,86.0,85.0,83.0,84.0
2025-07-03,10:15:00,71.0,68.0,54.0,60.0,62.0
2025-07-03,10:20:00,55.0,55.0,53.0,53.0,52.0
2025-07-03,10:25:00,71.0,69.0,76.0,72.0,71.0
2025-07-03,10:30:00,85.0,84.0,81.0,80.0,78.0
2025-07-03,10:35:00,86.0,85.0,83.0,82.0,79.0
2025-07-03,10:40:00,82.0,82.0,76.0,79.0,74.0
2025-07-03,10:45:00,82.0,82.0,78.0,76.0,78.0
2025-07-03,10:50:00,81.0,81.0,78.0,76.0,78.0
2025-07-03,10:55:00,84.0,83.0,77.0,78.0,76.0
2025-07-03,11:00:00,87.0,86.0,80.0,81.0,78.0
2025-07-03,11:05:00,89.0,89.0,82.0,82.0,81.0
2025-07-03,11:10:00,87.0,88.0,82.0,82.0,82.0
2025-07-03,11:15:00,90.0,87.0,85.0,84.0,82.0
2025-07-03,11:20:00,88.0,87.0,86.0,86.0,85.0
2025-07-03,11:25:00,99.0,99.0,90.0,88.0,85.0
2025-07-03,11:30:00,95.0,93.0,94.0,88.0,87.0
2025-07-03,11:35:00,91.0,89.0,86.0,85.0,87.0
2025-07-03,11:40:00,95.0,94.0,87.0,86.0,85.0
2025-07-03,11:45:00,99.0,96.0,94.0,86.0,86.0
2025-07-03,11:50:00,97.0,94.0,97.0,88.0,87.0
2025-07-03,11:55:00,95.0,93.0,82.0,85.0,86.0
2025-07-03,12:00:00,95.0,94.0,88.0,84.0,86.0
2025-07-03,12:05:00,94.0,92.0,91.0,84.0,84.0
2025-07-03,12:10:00,94.0,92.0,87.0,86.0,83.0
2025-07-03,12:15:00,93.0,92.0,84.0,86.0,85.0
2025-07-03,12:20:00,94.0,93.0,87.0,85.0,86.0
2025-07-03,12:25:00,95.0,94.0,88.0,88.0,86.0
2025-07-03,12:30:00,98.0,95.0,97.0,87.0,85.0
2025-07-03,12:35:00,98.0,95.0,83.0,84.0,86.0
2025-07-03,12:40:00,102.0,97.0,87.0,91.0,87.0
2025-07-03,12:45:00,99.0,98.0,95.0,88.0,88.0
2025-07-03,12:50:00,94.0,91.0,88.0,84.0,87.0
2025-07-03,12:55:00,97.0,95.0,83.0,85.0,90.0
2025-07-03,13:00:00,95.0,94.0,92.0,87.0,88.0
2025-07-03,13:05:00,97.0,93.0,87.0,88.0,88.0
2025-07-03,13:10:00,99.0,98.0,92.0,85.0,85.0
2025-07-03,13:15:00,98.0,92.0,95.0,82.0,84.0
2025-07-03,13:20:00,97.0,95.0,91.0,88.0,91.0
2025-07-03,13:25:00,95.0,93.0,91.0,88.0,88.0
2025-07-03,13:30:00,94.0,90.0,86.0,82.0,83.0
2025-07-03,13:35:00,94.0,93.0,86.0,89.0,87.0
2025-07-03,13:40:00,99.0,94.0,91.0,83.0,81.0
2025-07-03,13:45:00,94.0,94.0,88.0,88.0,87.0
2025-07-03,13:50:00,98.0,95.0,90.0,89.0,88.0
2025-07-03,13:55:00,95.0,94.0,88.0,86.0,86.0
2025-07-03,14:00:00,98.0,95.0,88.0,86.0,89.0
2025-07-03,14:05:00,95.0,97.0,87.0,87.0,85.0
2025-07-03,14:10:00,95.0,91.0,86.0,83.0,80.0
2025-07-03,14:15:00,93.0,90.0,88.0,84.0,82.0
2025-07-03,14:20:00,92.0,91.0,83.0,86.0,84.0
2025-07-03,14:25:00,97.0,94.0,87.0,82.0,85.0
2025-07-03,14:30:00,98.0,97.0,85.0,85.0,90.0
2025-07-03,14:35:00,94.0,93.0,88.0,88.0,86.0
2025-07-03,14:40:00,95.0,93.0,87.0,88.0,87.0
2025-07-03,14:45:00,94.0,92.0,90.0,87.0,87.0
2025-07-03,14:50:00,93.0,92.0,86.0,85.0,82.0
2025-07-03,14:55:00,95.0,92.0,90.0,87.0,86.0
2025-07-03,15:00:00,90.0,90.0,86.0,87.0,82.0
2025-07-03,15:05:00,94.0,92.0,91.0,86.0,82.0
2025-07-03,15:10:00,97.0,95.0,88.0,83.0,87.0
2025-07-03,15:15:00,97.0,94.0,85.0,87.0,85.0
2025-07-03,15:20:00,98.0,97.0,91.0,87.0,87.0
2025-07-03,15:25:00,90.0,85.0,82.0,81.0,76.0
2025-07-03,15:30:00,94.0,91.0,86.0,90.0,83.0
2025-07-03,15:35:00,97.0,95.0,88.0,89.0,86.0
2025-07-03,15:40:00,97.0,97.0,89.0,87.0,87.0
2025-07-03,15:45:00,90.0,89.0,90.0,82.0,81.0
2025-07-03,15:50:00,94.0,94.0,86.0,83.0,84.0
2025-07-03,15:55:00,93.0,90.0,89.0,80.0,83.0
2025-07-03,16:00:00,97.0,92.0,92.0,88.0,88.0
2025-07-03,16:05:00,91.0,91.0,93.0,87.0,87.0
2025-07-03,16:10:00,95.0,93.0,93.0,88.0,81.0
2025-07-03,16:15:00,97.0,96.0,88.0,87.0,91.0
2025-07-03,16:20:00,98.0,97.0,86.0,83.0,87.0
2025-07-03,16:25:00,93.0,92.0,86.0,82.0,85.0
2025-07-03,16:30:00,93.0,93.0,87.0,88.0,88.0
2025-07-03,16:35:00,97.0,93.0,0.0,82.0,82.0
2025-07-03,16:40:00,97.0,93.0,88.0,89.0,90.0
2025-07-03,16:45:00,96.0,95.0,83.0,89.0,84.0
2025-07-03,16:50:00,97.0,94.0,87.0,87.0,88.0
2025-07-03,16:55:00,97.0,95.0,93.0,89.0,87.0
2025-07-03,17:00:00,97.0,95.0,89.0,85.0,78.0
2025-07-03,17:05:00,91.0,90.0,89.0,89.0,79.0
2025-07-03,17:10:00,89.0,88.0,88.0,86.0,87.0
2025-07-03,17:15:00,86.0,85.0,81.0,78.0,78.0
2025-07-03,17:20:00,89.0,89.0,87.0,83.0,72.0
2025-07-03,17:25:00,83.0,86.0,79.0,80.0,76.0
2025-07-03,17:30:00,89.0,88.0,87.0,85.0,85.0
2025-07-03,17:35:00,92.0,90.0,89.0,84.0,78.0
2025-07-03,17:40:00,93.0,93.0,94.0,88.0,87.0
2025-07-03,17:45:00,98.0,97.0,90.0,91.0,84.0
2025-07-03,17:50:00,94.0,94.0,88.0,89.0,83.0
2025-07-03,17:55:00,95.0,93.0,92.0,87.0,90.0
2025-07-03,18:00:00,99.0,99.0,90.0,88.0,88.0
2025-07-03,18:05:00,98.0,95.0,89.0,88.0,84.0
2025-07-03,18:10:00,95.0,94.0,88.0,86.0,88.0
2025-07-03,18:15:00,94.0,91.0,0.0,80.0,76.0
2025-07-03,18:20:00,94.0,93.0,90.0,87.0,84.0
2025-07-03,18:25:00,95.0,94.0,91.0,78.0,82.0
2025-07-03,18:30:00,91.0,92.0,84.0,85.0,80.0
2025-07-03,18:35:00,98.0,97.0,92.0,87.0,85.0
2025-07-03,18:40:00,99.0,98.0,85.0,73.0,87.0
2025-07-03,18:45:00,98.0,98.0,92.0,86.0,85.0
2025-07-03,18:50:00,98.0,97.0,92.0,88.0,91.0
2025-07-03,18:55:00,95.0,97.0,91.0,93.0,88.0
2025-07-03,19:00:00,98.0,93.0,91.0,83.0,87.0
2025-07-03,19:05:00,94.0,92.0,97.0,84.0,78.0
2025-07-03,19:10:00,94.0,95.0,92.0,88.0,86.0
2025-07-03,19:15:00,94.0,94.0,93.0,77.0,87.0
2025-07-03,19:20:00,97.0,94.0,86.0,88.0,88.0
2025-07-03,19:25:00,94.0,94.0,92.0,89.0,82.0
2025-07-03,19:30:00,91.0,92.0,82.0,85.0,81.0
2025-07-03,19:35:00,99.0,92.0,91.0,78.0,87.0
2025-07-03,19:40:00,98.0,97.0,91.0,88.0,88.0
2025-07-03,19:45:00,97.0,94.0,83.0,90.0,80.0
2025-07-03,19:50:00,100.0,95.0,97.0,92.0,88.0
2025-07-03,19:55:00,102.0,93.0,90.0,92.0,89.0
2025-07-03,20:00:00,94.0,92.0,93.0,91.0,92.0
2025-07-03,20:05:00,97.0,94.0,94.0,83.0,83.0
2025-07-03,20:10:00,97.0,94.0,94.0,93.0,87.0
2025-07-03,20:15:00,97.0,94.0,92.0,86.0,88.0
2025-07-03,20:20:00,98.0,97.0,91.0,94.0,84.0
2025-07-03,20:25:00,98.0,99.0,95.0,92.0,85.0
2025-07-03,20:30:00,99.0,98.0,89.0,82.0,90.0
2025-07-03,20:35:00,97.0,98.0,94.0,90.0,86.0
2025-07-03,20:40:00,100.0,100.0,97.0,96.0,83.0
2025-07-03,20:45:00,99.0,97.0,92.0,88.0,87.0
2025-07-03,20:50:00,99.0,103.0,95.0,97.0,89.0
2025-07-03,20:55:00,99.0,100.0,91.0,86.0,88.0
2025-07-03,21:00:00,96.0,93.0,82.0,89.0,83.0
2025-07-03,21:05:00,103.0,103.0,97.0,98.0,87.0
2025-07-03,21:10:00,98.0,94.0,94.0,87.0,88.0
2025-07-03,21:15:00,102.0,97.0,97.0,88.0,87.0
2025-07-03,21:20:00,99.0,97.0,95.0,82.0,85.0
2025-07-03,21:25:00,100.0,102.0,0.0,96.0,90.0
2025-07-03,21:30:00,100.0,100.0,95.0,94.0,89.0
2025-07-03,21:35:00,100.0,101.0,95.0,91.0,88.0
2025-07-03,21:40:00,103.0,97.0,84.0,87.0,79.0
2025-07-03,21:45:00,103.0,102.0,97.0,93.0,92.0
2025-07-03,21:50:00,99.0,95.0,0.0,91.0,88.0
2025-07-03,21:55:00,103.0,102.0,94.0,92.0,90.0
2025-07-03,22:00:00,102.0,102.0,100.0,93.0,88.0
2025-07-03,22:05:00,102.0,93.0,100.0,96.0,82.0
2025-07-03,22:10:00,103.0,101.0,99.0,84.0,89.0
2025-07-03,22:15:00,102.0,100.0,95.0,93.0,94.0
2025-07-03,22:20:00,104.0,96.0,92.0,94.0,92.0
2025-07-03,22:25:00,102.0,100.0,0.0,91.0,90.0
2025-07-03,22:30:00,104.0,102.0,100.0,94.0,95.0
2025-07-03,22:35:00,100.0,100.0,104.0,89.0,84.0
2025-07-03,22:40:00,102.0,98.0,97.0,89.0,88.0
2025-07-03,22:45:00,103.0,102.0,98.0,93.0,90.0
2025-07-03,22:50:00,104.0,105.0,90.0,98.0,92.0
2025-07-03,22:55:00,104.0,102.0,94.0,94.0,92.0
2025-07-03,23:00:00,106.0,104.0,96.0,92.0,98.0
2025-07-03,23:05:00,104.0,101.0,0.0,102.0,95.0
2025-07-03,23:10:00,100.0,100.0,92.0,91.0,93.0
2025-07-03,23:15:00,107.0,104.0,95.0,97.0,87.0
2025-07-03,23:20:00,104.0,97.0,90.0,94.0,93.0
2025-07-03,23:25:00,106.0,100.0,99.0,99.0,93.0
2025-07-03,23:30:00,104.0,96.0,90.0,93.0,91.0
2025-07-03,23:35:00,105.0,102.0,0.0,97.0,87.0
2025-07-03,23:40:00,106.0,103.0,95.0,96.0,94.0
2025-07-03,23:45:00,106.0,105.0,97.0,86.0,94.0
2025-07-03,23:50:00,104.0,97.0,95.0,92.0,91.0
2025-07-03,23:55:00,103.0,100.0,0.0,89.0,93.0
